,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs
4199,6379324874106607427,1237665331468894414,201.03377777948,32.4332660541089,22.4079570770264,19.8880214691162,18.2261848449707,17.642681121826197,17.253517150878903,21.9815464019775,22.5051784515381,GALAXY
4204,6379324875180345929,1237665330931433569,199.47539692561799,32.1459121763746,20.2381496429443,19.6175861358643,18.9712963104248,18.575153350830103,18.3702125549316,20.8301963806152,20.67946434021,GALAXY
4205,6379324875180346215,1237665330931695823,200.13779447865397,32.2054234117119,19.464656829834002,18.251043319702102,17.487718582153303,17.075325012207,16.8718852996826,20.4158210754395,21.1463413238525,GALAXY
4211,6379324876254085810,1237665330394431667,199.104181992575,31.8891821626505,19.2802753448486,18.080579757690398,17.6010341644287,17.2682476043701,17.130027770996097,19.8558292388916,20.207233428955103,GALAXY
4212,6379324876254088106,1237665227847434391,198.92907799941798,32.373153970957304,18.647527694702102,17.3769855499268,16.8552150726318,16.558528900146502,16.4078693389893,19.467542648315398,19.8279247283936,GALAXY
4218,6379324878401570044,1237665328786702456,206.279285521303,29.599566645335003,19.3810596466064,18.1212158203125,17.6282939910889,17.2863063812256,17.2305889129639,19.8899021148682,20.3419284820557,GALAXY
4222,6379324879475311349,1237665225702572098,205.498838153747,29.7815528104133,17.1665439605713,15.303731918334998,14.3848276138306,13.935718536377001,13.6032371520996,19.919742584228498,21.4659538269043,GALAXY
4223,6379324880549054994,1237665226238984351,204.359317935188,30.4097153868119,21.3335857391357,20.3065433502197,20.439523696899396,19.5179977416992,20.880813598632802,21.5136775970459,21.148193359375,GALAXY
4224,6379324880549054994,1237665226238984351,204.359317935188,30.4097153868119,21.3335857391357,20.3065433502197,20.439523696899396,19.5179977416992,20.880813598632802,21.5136775970459,21.148193359375,GALAXY
4231,6379324882696538228,1237665226238066764,201.945218023601,30.7370871060355,19.9766845703125,18.3946971893311,17.4835166931152,17.006488800048803,16.6279811859131,21.4197025299072,21.4434661865234,GALAXY
4237,6379324883770278768,1237665225700671699,200.48826006991,30.623735903425604,19.4395771026611,18.0688781738281,17.5712757110596,17.301929473877,17.151050567627,20.636661529540998,20.1170444488525,GALAXY
4238,6379324883770279359,1237665329321607314,201.291447018285,30.7564405864043,19.0496807098389,18.0414142608643,17.803689956665,17.575485229492198,17.4830951690674,19.418157577514602,19.8322715759277,GALAXY
4242,6379324884844022166,1237665226237280484,199.85808938591998,31.074544440379,19.5984954833984,18.213909149169897,17.7261371612549,17.5248699188232,17.393699645996097,20.0047760009766,19.9355163574219,GALAXY
4243,6379324884844022447,1237665226237214784,199.774806254379,31.1479909356737,16.6969013214111,15.463374137878402,14.7566184997559,14.399235725402802,14.1148357391357,17.7605266571045,17.6607284545898,QSO
4252,6379324885917763473,1237665329320558704,198.543713217814,31.101419587969602,19.4368591308594,18.2059497833252,17.4573001861572,17.0455207824707,16.812311172485398,20.1655349731445,20.7092876434326,GALAXY
4253,6379324885917764569,1237665226236952693,199.058204429176,31.2228317241232,19.1861591339111,18.011510848999,17.516048431396502,17.2308788299561,17.0697727203369,19.7102584838867,19.972599029540998,GALAXY
4254,6379324885917765225,1237665329857626747,199.19153717363997,31.3496830483503,22.1031894683838,21.239578247070302,20.449151992797898,19.4699306488037,19.3922233581543,22.2770042419434,22.702356338501,GALAXY
4255,6379324885917765774,1237665329857626216,199.114375483916,31.447234928710397,18.7763614654541,17.7354297637939,17.2408428192139,16.9095363616943,16.684593200683597,19.487771987915,20.1023998260498,GALAXY
4270,6379324886991504130,1237665429168390326,207.58791429393102,28.3521901786464,20.1126823425293,18.655294418335,17.7425212860107,17.309101104736303,16.9567699432373,20.727891921997102,21.1217021942139,GALAXY
4271,6379324886991504190,1237665429168324786,207.41952994080003,28.361407214096303,18.667057037353498,17.5277824401855,17.1544876098633,16.8865718841553,16.760046005249,19.2803230285645,19.7415504455566,GALAXY
4272,6379324886991506488,1237665429705261182,207.59867816296298,28.7355345838315,20.303279876709002,20.2595748901367,20.614236831665,20.8629417419434,21.0989818572998,19.944715499877898,19.673171997070302,STAR
4273,6379324886991506650,1237665442594226258,207.119284597551,28.7584972595247,19.1173706054688,17.7874317169189,17.1971321105957,16.8399906158447,16.669334411621097,20.3987770080566,21.083570480346697,GALAXY
4274,6379324886991507240,1237665429705195661,207.54152182532502,28.8443879126162,19.929250717163104,20.1099643707275,20.5486850738525,20.767654418945302,20.8447952270508,19.353473663330103,19.064527511596697,STAR
4275,6379324886991507301,1237665443131424819,208.01264924347,28.8516650587588,18.370437622070302,17.3037071228027,16.9161739349365,16.6201038360596,16.500564575195302,18.945081710815398,19.1097564697266,GALAXY
4276,6379324886991508071,1237665443131359292,207.90212232432,29.009204133881997,18.4803314208984,17.1433372497559,16.5220584869385,16.1269493103027,15.8815155029297,19.261404037475604,20.061702728271502,GALAXY
4277,6379324886991508305,1237665443131228224,207.53635764073502,29.036538269932798,19.6154193878174,18.3014221191406,17.677536010742198,17.3145160675049,17.0738315582275,20.8414745330811,21.185920715332,GALAXY
4291,6379324888065247647,1237665442593964161,206.54934262249,28.8207445681497,19.3385734558105,18.196466445922898,17.6619243621826,17.335334777832,17.1634273529053,19.759433746337898,19.8481063842773,GALAXY
4292,6379324888065250218,1237665443130834983,206.576394422679,29.2238315818659,19.4383583068848,18.1879386901855,17.4903202056885,17.095750808715803,16.830032348632802,20.6833763122559,20.719623565673803,GALAXY
4296,6379324889138988165,1237665442593308807,204.827018270379,28.996079271557804,18.6181030273438,17.50390625,17.080249786377,16.8173198699951,16.623023986816403,19.0992221832275,20.063062667846697,GALAXY
4302,6379324893433956966,1237665443128869028,201.47596005886902,29.9998412238137,19.542797088623,18.1584568023682,17.5870018005371,17.2543125152588,17.0277194976807,20.9322948455811,20.635911941528303,GALAXY
4303,6379324893433958531,1237665328784801910,201.489964951565,30.3494527960113,19.752517700195302,18.3409786224365,17.5258445739746,17.1104431152344,16.763067245483402,20.295583724975604,20.5194034576416,GALAXY
4314,6379324896655179862,1237665442590752842,198.175548934874,29.925817453464305,18.5035457611084,17.446918487548803,16.9580936431885,16.64626121521,16.4761714935303,18.8539791107178,18.993665695190398,GALAXY
4315,6379324896655179862,1237665442590752842,198.175548934874,29.925817453464305,18.5035457611084,17.446918487548803,16.9580936431885,16.64626121521,16.4761714935303,18.8539791107178,18.993665695190398,GALAXY
4316,6379324896655179922,1237665442590752897,198.15615574694598,29.9430318764459,19.726131439209002,18.4612312316895,17.8228778839111,17.4811668395996,17.3085594177246,19.988571166992198,20.0591716766357,GALAXY
4317,6379324896655179922,1237665442590752897,198.15615574694598,29.9430318764459,19.726131439209002,18.4612312316895,17.8228778839111,17.4811668395996,17.3085594177246,19.988571166992198,20.0591716766357,GALAXY
4318,6379324896655179984,1237665442590752907,198.174126348501,29.9638568139212,20.4829044342041,18.9050464630127,17.8283996582031,17.2949924468994,16.981277465820302,20.7741374969482,22.0684604644775,GALAXY
4319,6379324896655179984,1237665442590752907,198.174126348501,29.9638568139212,20.4829044342041,18.9050464630127,17.8283996582031,17.2949924468994,16.981277465820302,20.7741374969482,22.0684604644775,GALAXY
4322,6379324900950148234,1237665440443597065,198.812250599642,28.125074439421603,21.1417922973633,20.759868621826197,20.9501647949219,20.9079856872559,20.550733566284197,22.422269821167003,22.2036628723145,QSO
4323,6379324900950149903,1237665440980402288,198.676989343791,28.4724693483961,18.303043365478498,17.1450099945068,16.575067520141598,16.2928142547607,16.05251121521,19.7627964019775,20.5604496002197,GALAXY
4324,6379324900950149903,1237665440980402288,198.676989343791,28.4724693483961,18.303043365478498,17.1450099945068,16.575067520141598,16.2928142547607,16.05251121521,19.7627964019775,20.5604496002197,GALAXY
4325,6379324900950149996,1237665440980664385,199.350123824846,28.482456349215198,20.036081314086896,18.4683532714844,17.621685028076197,17.1581172943115,16.8189525604248,21.189630508422898,21.9011917114258,GALAXY
4334,6379324903097634915,1237665440980861091,199.932419076855,28.479254031349303,19.517198562622102,18.2911205291748,17.617013931274396,17.258985519409197,17.0388965606689,20.2043132781982,20.4777221679688,GALAXY
4337,6379324904171373774,1237667443513557158,199.39468839634497,27.1309845808178,19.3693695068359,18.0183715820313,17.5243167877197,17.2019634246826,17.026788711547898,20.3144226074219,20.384729385376,GALAXY
4338,6379324904171376483,1237667324336210255,199.157981914939,27.6923881832974,21.2276172637939,20.5166244506836,20.4816665649414,20.3733520507813,20.3300857543945,20.600206375122102,20.928537368774396,QSO
4339,6379324904171376593,1237667324336341123,199.534543413374,27.717325798474103,18.9645385742188,18.016668319702102,17.6489658355713,17.3702373504639,17.2359867095947,19.407787322998,20.0541591644287,GALAXY
4343,6379324908466342495,1237665442055782515,203.09786561628601,28.810625457399002,19.2401008605957,18.0715503692627,17.6160278320313,17.277755737304698,17.1799850463867,19.7502155303955,20.282808303833,GALAXY
4344,6379324908466342777,1237665442055782499,203.071328160687,28.8583237679635,19.0178184509277,17.791212081909197,17.1854267120361,16.8566627502441,16.6529655456543,19.6271820068359,19.904018402099602,GALAXY
4347,6379324910613825279,1237667323800518927,202.067387275882,26.927589444198297,21.1954669952393,20.598388671875,20.643520355224602,20.598806381225604,20.5715427398682,21.5792579650879,22.1167068481445,QSO
4352,6379324912761308622,1237665440445431945,203.52463318495603,27.5611104648646,18.0825805664063,16.867731094360398,16.4265098571777,16.1584587097168,16.053241729736303,18.9569931030273,19.2021331787109,GALAXY
4354,6379324913835049263,1237667323264041102,202.997030725458,26.4009228190621,19.960916519165,18.4867000579834,17.7302627563477,17.3453044891357,17.0517196655273,19.9204597473145,21.176710128784197,GALAXY
4355,6379324913835053151,1237667324337651818,202.72735077915002,27.2587807235568,19.1652221679688,18.0879287719727,17.618473052978498,17.299222946167,17.156831741333,19.6985931396484,20.3399753570557,GALAXY
4359,6379324914908795061,1237665442056372291,204.486133726024,28.6053644645201,19.7452068328857,18.4169654846191,17.5471458435059,17.111837387085,16.804588317871097,20.616001129150398,21.2889518737793,GALAXY
4360,6379324914908795646,1237665442056372301,204.540428123505,28.743268284201196,20.1915912628174,19.893955230712898,19.6650142669678,19.747867584228498,19.554164886474602,19.709697723388697,20.9258079528809,QSO
4363,6379324915982534610,1237665440445825252,204.50281090479,27.460411444312896,19.1446228027344,18.072429656982397,17.6227130889893,17.32053565979,17.176019668579098,19.7959270477295,20.338359832763697,GALAXY
4364,6379324915982536551,1237665440982630469,204.344850614883,27.865080314596,19.0760059356689,17.8133449554443,17.0842666625977,16.6676959991455,16.3802661895752,20.178890228271502,21.169054031372102,GALAXY
4368,6379324918130017395,1237667322190430491,203.22294687176202,25.620401026434802,19.6269264221191,18.4731826782227,17.673807144165,17.2789478302002,16.9942951202393,19.8065547943115,20.2414398193359,GALAXY
4369,6379324918130019182,1237667322727235712,203.069402739935,26.0164201585377,19.2145175933838,18.0590553283691,17.5698566436768,17.2366790771484,17.042688369751,19.932331085205103,20.889471054077102,GALAXY
4370,6379324918130019233,1237667322727432296,203.55850018526698,25.997463125956997,19.032781600952102,18.0055084228516,17.5146350860596,17.215530395507802,17.1014423370361,19.672870635986303,20.207227706909197,GALAXY
4381,6379324921351245419,1237665441520353445,206.672723348064,27.9844785189088,18.9143466949463,17.7007427215576,17.18284034729,16.9090442657471,16.7415161132813,20.2135124206543,20.863084793090803,GALAXY
4382,6379324921351246797,1237665442057289800,206.82696787513302,28.228430840235198,19.661226272583,18.124553680419897,17.2838439941406,16.870380401611303,16.5617694854736,20.6176586151123,21.552410125732397,GALAXY
4401,6482758078267664153,1237661966360641657,197.92541737064602,40.9489076320126,20.065761566162102,18.5890140533447,17.6884746551514,17.2478733062744,16.9242057800293,21.9861164093018,23.310155868530302,GALAXY
4414,6374891674361924806,1237667322185842841,191.62912693016102,26.6803529038204,20.3429737091064,19.9169979095459,19.865098953247102,19.8521690368652,19.7043628692627,20.311353683471697,21.1634521484375,QSO
4420,2490176271115359241,1237667323795473057,189.147422419233,27.926123201539802,25.5177879333496,22.0859375,20.7178115844727,19.715496063232397,19.440502166748,23.398075103759798,23.9090232849121,GALAXY
4421,6374856464220032703,1237667255625384148,182.26579739224098,31.0874541375057,20.349643707275398,19.8991374969482,19.7895584106445,19.638896942138697,19.413906097412102,20.3728046417236,20.9151000976563,QSO
4443,2489894796272862894,1237662193453826512,188.23811321129398,41.4489234435183,22.7407875061035,21.5091285705566,20.1741790771484,19.234338760376,18.800802230835,22.5944442749023,22.9660530090332,GALAXY
4459,6374856506095962806,1237665226229219398,178.246831213079,31.831263160142303,20.1850681304932,19.7895393371582,19.681118011474602,19.6680183410645,19.508882522583,20.5266895294189,20.992933273315398,QSO
4470,2490879958557141922,1237662193455333505,192.860900416782,41.377734669341294,20.385089874267603,19.6553516387939,19.4659481048584,19.4429569244385,19.3319683074951,23.675199508667003,24.8570995330811,QSO
4480,6374856506095963408,1237665329849892973,178.376052342359,31.976649911479804,20.689649581909197,20.112934112548803,19.9448337554932,19.897151947021502,19.971256256103498,21.451828002929698,21.7941455841064,STAR
4481,6374856506095962806,1237665226229219398,178.246831213079,31.831263160142303,20.1850681304932,19.7895393371582,19.681118011474602,19.6680183410645,19.508882522583,20.5266895294189,20.992933273315398,QSO
4495,6374856413754169834,1237665024904855665,184.313558010385,34.9828200684014,20.7524948120117,20.131483078002898,20.1758766174316,19.983325958252,20.1989860534668,20.4000396728516,21.062520980835,QSO
4498,6374645382683561801,1237665026513436987,178.70268073066399,35.9586338070919,20.947191238403303,20.610553741455103,20.4812793731689,20.513484954834002,20.214429855346697,20.7500991821289,21.560083389282198,QSO
4499,6374856406237971593,1237665025441529962,183.804343020161,35.282615474500496,20.4595947265625,20.125186920165998,20.1943321228027,20.0656795501709,19.7786178588867,23.210876464843803,21.958314895629897,QSO
4518,3056996505466447303,1237665129619128916,189.08511510687,35.8251119164739,21.6934089660645,20.778982162475604,19.8378372192383,19.155727386474602,18.7907447814941,22.439376831054698,23.2890625,GALAXY
4529,6374891609937417786,1237665025980039244,188.373765755975,35.679529321298496,21.4506816864014,21.174770355224602,21.1729526519775,21.1672897338867,20.9063816070557,21.7526702880859,22.721496582031303,QSO
4533,6374856409459200101,1237665026514157810,180.63340045297298,36.000078439359704,20.727003097534197,20.3247032165527,20.3285236358643,20.151985168457,20.2193603515625,20.9984493255615,21.0455074310303,QSO
4543,6374856415901647892,1237665127469088902,181.959973469582,34.3190686305766,20.8509368896484,20.184391021728498,19.9375686645508,19.8915405273438,19.6803150177002,21.954236984252898,22.072301864624,QSO
4564,3125043081086245689,1237664853103477473,205.217117539529,35.7215316818495,21.6032276153564,20.8129596710205,20.2020893096924,19.565654754638697,19.1082515716553,21.452327728271502,22.1247539520264,GALAXY
4578,6378621161968764802,1237667736660803750,196.10562336983998,23.206081447184896,19.401597976684602,18.0904903411865,17.3385276794434,16.9222774505615,16.6306037902832,20.088642120361303,20.4872760772705,GALAXY
4580,6378621152305089115,1237667736660410509,195.138465355154,23.338389573405298,20.182598114013697,19.631849288940398,19.056791305542,18.8784275054932,18.5007648468018,21.207443237304698,22.2847785949707,QSO
4583,6378621151231349134,1237667447271063686,195.872233908624,24.4354990113775,19.2240314483643,17.8963298797607,17.2627201080322,16.928350448608402,16.7033367156982,20.2338619232178,20.6982097625732,GALAXY
4585,6378726767698383556,1237667446195814479,192.017383067069,23.862888816980902,19.127483367919897,17.9803771972656,17.4271335601807,17.055345535278303,16.856803894043,19.863050460815398,20.3961162567139,GALAXY
4586,6378726755887220981,1237667912206516464,191.759144368038,25.284100764593802,19.4980449676514,18.0416488647461,17.2707557678223,16.8655624389648,16.6569442749023,20.8575649261475,21.525785446167003,GALAXY
4592,6378726745149801759,1237667912206188694,190.90200473777801,25.358589441132803,20.4313888549805,20.138557434082,20.395866394043,20.7111721038818,20.955659866333,20.312328338623,20.1678314208984,STAR
4593,6378726755887220981,1237667912206516464,191.759144368038,25.284100764593802,19.4980449676514,18.0416488647461,17.2707557678223,16.8655624389648,16.6569442749023,20.8575649261475,21.525785446167003,GALAXY
4603,6378726736559868355,1237667910057787524,188.53473969017503,23.8883476788091,19.5686645507813,18.318799972534197,17.651704788208,17.2990398406982,17.0679912567139,20.6670875549316,21.2422924041748,GALAXY
4612,6379324856926737432,1237665025446904074,198.703784408904,34.575773102913296,20.850435256958,20.4411773681641,20.321456909179698,20.1317024230957,20.0517463684082,21.097743988037102,21.6717510223389,QSO
4619,6378867495523060967,1237667446191751258,181.845349108428,24.108752424938398,19.502611160278303,17.8967609405518,17.076717376709002,16.6347045898438,16.3142700195313,20.6521244049072,20.7179641723633,GALAXY
4620,6378867495523060575,1237667446191685729,181.737237035821,24.0521476956393,18.692703247070302,17.6746196746826,17.232685089111303,16.905817031860398,16.768508911132802,19.5965824127197,20.2321891784668,GALAXY
4626,6378867483711900665,1237667446191358071,180.87618109049302,24.084596718811603,18.7011127471924,17.700777053833,17.4060478210449,17.149236679077102,17.021795272827102,19.748126983642603,19.9354286193848,GALAXY
4630,6378867494449318459,1237667911665713295,181.815347703171,25.1160391213199,18.6847915649414,17.3859710693359,16.7969703674316,16.5019855499268,16.2993202209473,20.129568099975604,20.6025352478027,GALAXY
4632,6378726731191157250,1237667914346725564,185.284638975915,19.1165778919718,18.734432220459002,17.5258445739746,16.9845390319824,16.6674537658691,16.458135604858402,19.7800693511963,19.8268795013428,GALAXY
4633,6378726731191159232,1237667914883662012,185.505312231246,19.568688991798698,19.710680007934602,18.400369644165,17.852857589721697,17.5402011871338,17.3488636016846,21.2266750335693,21.0830059051514,GALAXY
4634,6378867510555444954,1237667914881433751,180.10778573036498,19.497107248382896,18.042818069458,16.8499221801758,16.3634300231934,16.0691833496094,15.881227493286099,19.039813995361303,19.6273231506348,GALAXY
4636,6378867516997894782,1237668298202873897,181.95578614596297,20.135170132422303,19.7388191223145,18.230176925659197,17.838121414184602,17.5734844207764,17.5276565551758,19.140207290649396,19.2639408111572,GALAXY
4637,6378550783560910759,1237667783379582982,204.562002243765,21.786766517150397,16.5305519104004,15.3262786865234,14.740557670593299,14.395527839660598,14.1524562835693,17.7043952941895,18.380201339721697,GALAXY
4639,6378550812551941716,1237665566067589264,208.337767239786,23.1286155348801,19.769334793090803,18.3496398925781,17.726825714111303,17.3911991119385,17.1416988372803,21.1874504089355,21.9994068145752,GALAXY
4645,6378656320571053324,1237668563958825073,199.213028880309,16.8296659557978,18.8057231903076,17.779859542846697,17.2846374511719,16.9009590148926,16.763616561889602,19.3789310455322,19.6007308959961,GALAXY
4656,6378621173779926400,1237667783376109683,196.17402563841702,22.6213529232254,19.3226623535156,18.3857517242432,18.0416107177734,17.7163925170898,17.679668426513697,20.1212062835693,20.336412429809602,GALAXY
4657,6378621172706183821,1237667736661393553,197.50646050554698,23.1240626683248,19.8645839691162,18.1817398071289,17.2129726409912,16.7688579559326,16.447776794433597,20.8850688934326,21.1969966888428,GALAXY
4658,6378621208139663187,1237667781767004255,199.62010396838198,21.0586320094312,19.353502273559602,18.026052474975604,17.351661682128903,16.970941543579098,16.7217864990234,21.054641723632802,21.2405910491943,GALAXY
4660,6378621208139661997,1237667781229936739,199.178314074731,20.7547922988337,19.189311981201197,17.950979232788104,17.468866348266598,17.1383991241455,16.993961334228498,21.1150341033936,21.54567527771,GALAXY
4661,6378621195254761511,1237667782840418416,198.96091726138303,22.0364666003932,19.1618900299072,18.358106613159197,17.8458518981934,17.4849128723145,17.3677806854248,19.7662029266357,20.116003036499,GALAXY
4662,6378621153378832277,1237667783375323254,194.174804337635,22.8606614924558,19.5746383666992,18.993501663208,18.6687698364258,18.4280624389648,18.3845710754395,20.0285320281982,20.2072582244873,GALAXY
4666,3057066874210621611,1237664820363919669,190.805369087541,38.5566296837878,22.533418655395497,21.618349075317397,20.3718852996826,19.634868621826197,19.326370239257802,23.486440658569304,23.9004802703857,GALAXY
4668,6378621164116247990,1237667781765234847,195.381402975005,21.4635294602025,19.0964984893799,17.864574432373,17.324171066284197,16.9912033081055,16.773530960083,20.125862121582,20.568834304809602,GALAXY
4674,6374891598126253336,1237665025981415614,192.27088034492297,35.5981548826047,21.895137786865202,21.171554565429698,20.7280597686768,19.9419441223145,19.7183952331543,21.059583663940398,21.414737701415998,QSO
4677,6378867488006867243,1237667916491522329,178.68211147125703,20.5362315080312,19.3470230102539,18.0286598205566,17.4655838012695,17.2056674957275,17.1633644104004,20.7678070068359,21.057638168335,GALAXY
4683,6378726750518512765,1237667733973369022,188.37549840937,21.4418283152759,18.8763599395752,17.742073059082,17.168380737304698,16.839105606079098,16.649602890014602,19.5448322296143,19.884485244751,GALAXY
4684,6378726736559868078,1237667910057722005,188.31784922504502,23.827153412385,18.955219268798803,18.0695972442627,17.502019882202102,17.1710567474365,17.0024032592773,20.0145587921143,20.5712280273438,GALAXY
4686,6378726778435797914,1237667733974942013,192.20714924692902,21.4568239303325,20.6620101928711,20.458805084228498,20.3834762573242,20.4911041259766,20.5464992523193,20.8328628540039,21.7816505432129,GALAXY
4687,6378726779509542672,1237667781226791001,191.523203008603,21.2344462351587,19.9213924407959,18.998723983764602,18.3944492340088,18.029977798461896,17.830989837646502,20.4597759246826,21.9597434997559,GALAXY
4690,6378726716158772668,1237667783372177483,186.342535587151,22.9260741954463,19.433063507080103,18.3091068267822,17.7598972320557,17.4261894226074,17.1563205718994,19.8912334442139,20.5517311096191,GALAXY
4691,6378726715085029884,1237667736657002553,186.65862806207298,23.5615139096368,19.689281463623,17.9768104553223,17.148971557617198,16.677425384521502,16.3523082733154,20.3241558074951,21.3779296875,GALAXY
4692,6378726726896193042,1237667736657264753,187.306569278781,23.555326221592697,19.301139831543,18.1558628082275,17.7274799346924,17.438959121704098,17.287181854248,20.005357742309602,20.1529178619385,GALAXY
4695,6378867486933126274,1237667781758812311,179.535683936056,21.6238098068306,19.5888042449951,18.334939956665,17.7789936065674,17.4449577331543,17.227491378784197,19.7528457641602,21.0123252868652,GALAXY
4696,6378867485859383406,1237667735043375132,179.154708387998,22.2940590888567,17.489112854003903,16.6190166473389,16.3095855712891,16.0549926757813,15.9575700759888,18.1153831481934,18.6249618530273,GALAXY
4697,6378867486933124546,1237667781221613648,178.806550756087,21.220354312133697,18.393648147583,17.5451965332031,17.2890796661377,17.142204284668,17.0267295837402,19.2245845794678,19.5998001098633,GALAXY
4700,6378726738707351136,1237667734509846673,187.397553899602,21.970444184014603,19.4804077148438,18.3633346557617,17.7569313049316,17.3527412414551,17.1716384887695,20.7132778167725,20.6390151977539,GALAXY
4702,3156040512896511101,1237667783371194560,183.91256267064998,22.9886661632978,21.812734603881804,20.3311233520508,18.6233692169189,17.8681621551514,17.447473526001,23.615333557128896,23.629159927368196,GALAXY
4703,6378867496596801229,1237667783370080383,181.229593090082,22.9435505530005,18.9226894378662,17.683538436889602,17.101488113403303,16.7510776519775,16.5535163879395,19.7545795440674,20.307064056396502,GALAXY
4704,6378867507334221023,1237667782833143847,181.05149383771302,22.5436892981622,20.1352767944336,19.978097915649396,20.2883567810059,20.5887432098389,21.6204719543457,19.722791671752898,19.471637725830103,STAR
4705,6378867515924154120,1237667781222727780,181.51533447946602,21.2866356229076,19.454814910888697,18.251276016235398,17.685268402099602,17.34814453125,17.1389045715332,20.1953716278076,20.9815979003906,GALAXY
4706,6378550816846908864,1237668299286511720,206.051430701096,19.7794517238088,18.340496063232397,17.4662551879883,16.996244430542,16.6513538360596,16.5702419281006,19.1803359985352,19.6192302703857,GALAXY
4707,6378550817920649587,1237668298212769858,205.930131545996,18.803434934097897,19.1896705627441,18.147289276123,17.768869400024396,17.5867786407471,17.4244728088379,19.983772277832,20.048793792724602,GALAXY
4708,6378902620839349168,1237668495247343684,181.555059672207,17.1214945016397,18.9943904876709,17.177536010742198,16.2592906951904,15.797348976135302,15.470576286315902,20.4563140869141,20.9535980224609,GALAXY
4709,6378902620839348998,1237668495247278118,181.333394143673,17.111764964928,18.7533054351807,17.916429519653303,17.498592376709002,17.1602954864502,17.086351394653303,19.293531417846697,19.8720932006836,GALAXY
4710,6378867507334219215,1237667782296535166,181.68189167147,22.1127655377478,19.097723007202102,17.9173622131348,17.4014072418213,17.118091583252,16.9334316253662,19.7415180206299,20.3364238739014,GALAXY
4711,6378867485859382911,1237667782295814280,179.896017419253,22.150007853790196,20.127374649047898,19.8805999755859,19.663385391235398,19.9379348754883,19.6957778930664,20.1110572814941,20.7313060760498,QSO
4712,6378550817920648045,1237668297675833426,205.73126143808997,18.5297326230632,19.4190349578857,18.1320858001709,17.5203170776367,17.1064491271973,16.815559387207,20.1325664520264,20.582675933837898,GALAXY
4715,6378621238204434949,1237668298748264654,202.80324725285098,19.6769906961351,19.1257915496826,18.1092796325684,17.8429565429688,17.5659599304199,17.542335510253903,19.262220382690398,20.06321144104,GALAXY
4720,6378621171632443040,1237667911135199348,197.746417489466,24.1265888993859,20.039373397827102,18.6604785919189,17.788595199585,17.377243041992198,17.0944690704346,20.9900207519531,22.327539443969698,GALAXY
4722,6378621160895024034,1237667446734520455,196.70585487049598,24.1112019955888,19.4001846313477,17.993595123290998,17.130149841308597,16.733909606933597,16.3907909393311,19.9165153503418,20.6739749908447,GALAXY
4723,6378621160895023753,1237667446734586043,196.845128994832,24.067412817300703,19.1365528106689,18.1851119995117,17.8199081420898,17.5669212341309,17.4596633911133,19.6285018920898,19.605640411377,GALAXY
4730,6378550814699424354,1237667783380697111,207.31975923919998,21.418577257845897,19.0434188842773,17.9364051818848,17.4160480499268,17.0955657958984,16.9567089080811,19.7076435089111,20.4227447509766,GALAXY
4734,6379324873032861455,1237665330395414631,201.599332003352,31.5530458904639,19.2983169555664,18.126756668090803,17.562047958374,17.2273788452148,17.0626564025879,20.045742034912102,20.789386749267603,GALAXY
4737,6379324854779251810,1237665024910754008,200.69323200911097,33.8675270157136,18.9294662475586,17.9466190338135,17.519849777221697,17.2320175170898,17.1182155609131,19.6873817443848,20.3017539978027,GALAXY
4744,6378621139420186067,1237667322724417805,195.98801996817002,26.729483407390198,18.3552341461182,17.4980354309082,17.2168388366699,17.1297874450684,17.2882251739502,18.4251689910889,18.5065307617188,GALAXY
4745,6378621139420186067,1237667322724417805,195.98801996817002,26.729483407390198,18.3552341461182,17.4980354309082,17.2168388366699,17.1297874450684,17.2882251739502,18.4251689910889,18.5065307617188,GALAXY
4748,6374891665771988493,1237665442051653802,192.31628532855302,29.9872554324317,19.2741985321045,18.1251373291016,17.606164932251,17.2707500457764,17.0879001617432,19.9458999633789,20.292673110961896,GALAXY
4751,6374891608863671286,1237665024906690723,189.47706066667098,34.9099655653691,18.8688583374023,17.853591918945302,17.5568466186523,17.3378944396973,17.234502792358402,19.5274677276611,19.4022006988525,GALAXY
4753,6378621221024564034,1237668241294885080,198.934254001588,19.0220579365943,19.542547225952102,18.5452346801758,17.700275421142603,17.2700042724609,16.9975681304932,20.582805633544897,20.5243358612061,GALAXY
4754,6374891618527351329,1237665128008646836,189.29095356266103,34.6048858724413,20.3697242736816,18.837823867797898,17.8651103973389,17.4012470245361,17.0854110717773,20.6211471557617,21.470890045165998,GALAXY
4755,6378621187738567525,1237668297671704789,195.92580890951302,19.4174674532842,19.4860057830811,18.3025588989258,17.904167175293,17.6283931732178,17.476421356201197,20.3218307495117,20.028253555297898,GALAXY
4758,6374891653960829722,1237665442587279427,188.99219588448102,30.488891552610802,19.3324375152588,18.070148468017603,17.4493083953857,17.1212043762207,16.939702987670902,19.5256252288818,19.5328540802002,GALAXY
4761,6374891660403278349,1237667322721599668,188.807082369241,27.098641353899,18.7860012054443,17.750902175903303,17.3034763336182,16.9682903289795,16.859003067016598,19.4705696105957,19.666193008422898,GALAXY
4762,2490176271115363758,1237667324332277851,188.897681724187,28.342953674520803,21.339036941528303,19.3025531768799,17.804616928100604,17.2452526092529,16.7899799346924,23.062572479248,23.060836791992198,GALAXY
